source,destination,delay_value
1,5,3913.3716175267473
1,5,3074.8160000005737
1,5,9562.3040000014
1,6,1382.944000000134
1,6,2884.491032944992
1,6,1151.2480000006035
1,6,1151.2480000006035
1,6,1923.5679999999702
1,7,229131.9302985036
1,7,21922.203175496077
1,7,10643.551999999909
1,7,14072.267431708984
1,7,28007.200662511867
1,7,3460.976000000257
1,7,13423.904000000097
1,7,9176.14400000032
1,7,9253.375999999233
1,7,6009.632000000216
1,8,136062.6729863443
1,8,201661.56200776447
1,8,12883.279999999795
1,8,8635.519999999786
1,8,9948.464000000618
1,8,4773.9199999999255
1,8,2070.800000000745
1,9,2155.2639999999665
1,9,1691.871999999974
1,9,5244.543999999762
1,9,2232.4960000002757
1,9,1846.3360000001267
1,9,1382.944000000134
1,9,1460.1759999999776
1,9,1151.2480000006035
1,9,1691.8720000004396
1,9,1537.4079999998212
1,9,1614.640000000596
1,9,1382.944000000134
1,9,1460.176000000909
1,9,1614.640000000596
1,10,1382.944000000134
1,10,1460.1759999999776
1,10,1691.871999999974
1,10,2309.7280000010505
1,10,2078.0319999996573
1,10,2695.888000000268
1,11,12813.280000000028
1,11,3699.903999999631
1,11,2773.1200000001118
1,11,1460.1759999999776
1,11,1691.8720000004396
1,11,1923.5679999999702
1,11,4703.920000000857
3,0,708579.8769840345
3,0,34846.28397792252
3,0,6016.863999999827
3,0,7484.271999999881
3,0,2155.2639999999665
3,0,2078.0320000005886
3,0,4626.688000001013
3,1,2850.3519999999553
3,1,1382.9439999999013
3,1,2927.5840000002645
3,1,2773.1200000001118
3,1,3082.0479999999516
3,1,4703.920000000391
3,1,2078.032000000123
3,1,1151.2480000006035
3,1,1305.7120000002906
3,2,1846.3359999998938
3,2,1074.0160000002943
3,2,2773.1200000001118
3,2,3854.3680000007153
3,2,8024.896000000648
3,2,3313.744000000879
3,4,551490.1802649747
3,4,179779.6938422746
3,4,4394.99199999962
3,4,2618.6560000004247
3,4,1614.640000000596
3,5,3931.5999999998603
3,5,1228.4799999999814
3,5,2386.9599999999627
3,5,1537.4079999998212
3,5,2541.424000000581
3,5,2541.424000000581
3,6,3074.816000000108
3,6,3615.44000000041
3,6,2920.352000000421
3,6,6555.0092997998
3,6,2688.6560000004247
3,6,6164.096000001766
3,6,2688.6560000004247
3,6,3460.9760000007227
3,6,5891.120131436735
3,6,2843.1200000001118
3,6,5160.080000001006
3,6,4387.760000000708
3,7,10180.159999999916
3,7,2611.4239999998827
3,7,4928.384000000078
3,7,2225.2639999999665
3,7,6086.864000000525
3,7,5932.4000000003725
3,7,5082.848000001162
3,7,3306.5120000001043
3,7,3074.8160000005737
3,7,2534.1919999998063
3,8,617689.8434635068
3,8,3854.367999999784
3,8,4549.456000000238
3,9,52233.48565255046
3,9,402522.43961835303
3,9,104271.59943459579
3,9,2850.3519999999553
3,9,2000.7999999998137
3,9,2618.6560000004247
3,9,4240.528000000864
3,9,2000.7999999998137
3,10,4773.919999999693
3,10,9485.071999999927
3,10,4619.456000000238
3,10,4310.528000000399
3,10,7322.575999999419
3,10,15273.265190783888
3,10,9021.679999999702
3,10,3847.1360000008717
3,10,5469.00800000038
3,10,6086.86400000006
3,11,325392.5825575567
3,11,4703.919999999693
3,11,3638.846143237548
3,11,5399.00800000038
3,11,4279.157618400641
3,11,1151.2480000006035
3,11,1614.640000000596
3,11,1151.2480000006035
3,11,1614.640000000596
3,11,2078.0320000005886
3,11,4086.0639999993145
3,11,1537.4079999998212
11,0,8024.89599999995
11,0,1614.6400000001304
11,0,1691.871999999974
11,0,2695.888000000268
11,0,1691.871999999974
11,0,4549.455999999773
11,0,1305.7120000002906
11,0,1769.1040000002831
11,0,1305.7120000002906
11,0,4086.064000000246
11,0,1151.2480000006035
11,0,1228.480000000447
11,0,1614.640000000596
11,1,25342.924378505326
11,1,2695.8879999998026
11,1,3082.0479999999516
11,1,1460.1759999999776
11,1,3854.3680000002496
11,1,2309.728000000119
11,1,2000.8000000002794
11,1,1537.4080000002868
11,1,2773.120000001043
11,1,919.5520000001416
11,1,1769.1040000002831
11,1,1228.480000000447
11,1,2000.7999999998137
11,1,2155.264000000432
11,2,25240.40000000014
11,2,5391.776000000536
11,2,2920.3519999999553
11,2,2765.888000000268
11,2,3229.2800000002608
11,2,4387.7599999997765
11,2,4233.296000000089
11,2,7477.0400000019
11,2,4078.8320000013337
11,2,8397.67577645462
